date,product_id,category,region,store_format,base_price,cost,price,competitor_price,discount_pct,promo_flag,holiday_flag,inflation_index,unemployment_index,stock,quantity,revenue,margin
2025-04-07,SKU009,Household,Gauteng,Supermarket,21.83,16.77,23.13,22.74,0.0,0,0,101.1,30.39,239,194,4487.22,1233.84
2025-04-08,SKU009,Household,Western Cape,Convenience,21.83,16.77,22.03,23.3,0.0,1,0,101.05,30.8,298,193,4251.79,1015.1800000000003
2025-04-09,SKU009,Household,Western Cape,Supermarket,21.83,16.77,21.21,22.15,0.0283,0,0,100.87,30.92,225,170,3605.7000000000003,754.8000000000002
2025-04-10,SKU009,Household,Gauteng,Convenience,21.83,16.77,20.66,22.09,0.0535,0,0,101.11,30.51,278,165,3408.9,641.8500000000001
2025-04-11,SKU009,Household,Gauteng,Supermarket,21.83,16.77,22.06,22.76,0.0,0,1,101.12,30.59,155,155,3419.2999999999997,819.9499999999998
2025-04-12,SKU009,Household,KwaZulu-Natal,Convenience,21.83,16.77,20.49,23.24,0.0613,0,1,101.34,30.7,208,166,3401.3399999999997,617.5199999999998
2025-04-13,SKU009,Household,Western Cape,Supermarket,21.83,16.77,21.15,21.13,0.0312,0,1,100.95,30.87,228,201,4251.15,880.3799999999998
2025-04-14,SKU009,Household,Gauteng,Hyper,21.83,16.77,21.96,23.11,0.0,0,0,100.6,30.44,227,218,4787.28,1131.4200000000003
2025-04-15,SKU009,Household,Western Cape,Hyper,21.83,16.77,20.01,22.77,0.0833,0,0,101.34,30.63,323,204,4082.0400000000004,660.9600000000004
2025-04-16,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,22.89,22.49,0.0,0,0,101.79,30.34,210,163,3731.07,997.5600000000002
2025-04-17,SKU009,Household,Gauteng,Supermarket,21.83,16.77,17.72,23.59,0.1882,1,0,101.31,30.65,353,269,4766.679999999999,255.5499999999998
2025-04-18,SKU009,Household,Gauteng,Convenience,21.83,16.77,22.86,21.83,0.0,0,1,101.38,30.69,157,157,3589.02,956.13
2025-04-19,SKU009,Household,Western Cape,Supermarket,21.83,16.77,20.57,21.94,0.0578,0,1,100.86,30.54,165,165,3394.05,627.0000000000001
2025-04-20,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,20.82,21.67,0.0465,0,1,101.61,30.25,268,213,4434.66,862.6500000000002
2025-04-21,SKU009,Household,Western Cape,Supermarket,21.83,16.77,20.96,21.95,0.0399,0,0,101.27,30.37,278,242,5072.320000000001,1013.9800000000004
2025-04-22,SKU009,Household,Gauteng,Supermarket,21.83,16.77,19.79,23.05,0.0935,0,0,101.51,30.48,224,221,4373.59,667.42
2025-04-23,SKU009,Household,KwaZulu-Natal,Hyper,21.83,16.77,23.63,21.36,0.0,0,0,101.59,30.48,229,188,4442.44,1289.6799999999998
2025-04-24,SKU009,Household,Gauteng,Supermarket,21.83,16.77,23.86,22.05,0.0,0,0,101.24,30.37,345,184,4390.24,1304.56
2025-04-25,SKU009,Household,Western Cape,Supermarket,21.83,16.77,23.74,22.8,0.0,0,1,101.15,30.06,206,188,4463.12,1310.3599999999997
2025-04-26,SKU009,Household,Western Cape,Hyper,21.83,16.77,23.8,23.02,0.0,0,1,101.31,30.4,332,228,5426.400000000001,1602.8400000000001
2025-04-27,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,19.66,22.52,0.0995,0,1,101.2,30.35,231,209,4108.94,604.0100000000001
2025-04-28,SKU009,Household,Gauteng,Hyper,21.83,16.77,23.27,22.31,0.0,0,0,101.51,30.15,202,202,4700.54,1313.0
2025-04-29,SKU009,Household,Gauteng,Supermarket,21.83,16.77,23.36,22.54,0.0,0,0,101.36,30.06,170,170,3971.2,1120.3
2025-04-30,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,19.82,23.16,0.0922,0,0,101.21,30.19,262,221,4380.22,674.0500000000002
2025-05-01,SKU009,Household,Gauteng,Convenience,21.83,16.77,22.59,22.55,0.0,0,0,101.47,30.26,139,139,3140.0099999999998,808.98
2025-05-02,SKU009,Household,Western Cape,Supermarket,21.83,16.77,21.05,22.17,0.0356,0,0,101.59,30.01,267,185,3894.25,791.8000000000002
2025-05-03,SKU009,Household,Western Cape,Supermarket,21.83,16.77,23.42,22.33,0.0,0,0,101.78,30.32,165,148,3466.1600000000003,984.2000000000003
2025-05-04,SKU009,Household,Gauteng,Supermarket,21.83,16.77,20.04,21.25,0.0819,0,0,101.41,30.32,290,214,4288.5599999999995,699.7799999999999
2025-05-05,SKU009,Household,Gauteng,Supermarket,21.83,16.77,20.45,23.11,0.0633,0,0,101.37,30.01,265,244,4989.8,897.92
2025-05-06,SKU009,Household,Gauteng,Hyper,21.83,16.77,19.98,22.86,0.0849,0,0,101.42,30.05,330,273,5454.54,876.3300000000003
2025-05-07,SKU009,Household,Gauteng,Hyper,21.83,16.77,19.85,21.7,0.0907,0,0,101.49,30.02,254,209,4148.650000000001,643.7200000000004
2025-05-08,SKU009,Household,Western Cape,Convenience,21.83,16.77,18.82,23.11,0.138,1,0,101.3,30.22,280,192,3613.44,393.60000000000014
2025-05-09,SKU009,Household,KwaZulu-Natal,Hyper,21.83,16.77,19.68,22.25,0.0983,0,0,101.26,29.94,188,188,3699.84,547.08
2025-05-10,SKU009,Household,Western Cape,Convenience,21.83,16.77,20.01,22.47,0.0835,0,0,101.58,29.87,256,169,3381.69,547.5600000000003
2025-05-11,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,20.35,22.12,0.0679,0,0,101.35,29.84,156,156,3174.6000000000004,558.4800000000002
2025-05-12,SKU009,Household,Gauteng,Supermarket,21.83,16.77,21.18,23.73,0.0297,0,0,101.64,29.9,255,217,4596.0599999999995,956.97
2025-05-13,SKU009,Household,Gauteng,Hyper,21.83,16.77,21.55,21.53,0.013,1,0,101.3,29.62,267,258,5559.900000000001,1233.2400000000002
2025-05-14,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,23.41,22.93,0.0,0,0,101.03,29.71,202,147,3441.27,976.08
2025-05-15,SKU009,Household,KwaZulu-Natal,Convenience,21.83,16.77,21.36,22.66,0.0213,0,0,101.38,29.44,150,140,2990.4,642.6
2025-05-16,SKU009,Household,Gauteng,Supermarket,21.83,16.77,21.09,23.28,0.0337,0,0,101.68,30.11,212,196,4133.64,846.72
2025-05-17,SKU009,Household,Gauteng,Hyper,21.83,16.77,23.88,22.41,0.0,0,0,101.58,29.74,155,155,3701.3999999999996,1102.05
2025-05-18,SKU009,Household,Gauteng,Supermarket,21.83,16.77,22.06,21.37,0.0,0,0,102.17,29.52,139,139,3066.3399999999997,735.3099999999998
2025-05-19,SKU009,Household,Western Cape,Supermarket,21.83,16.77,18.16,22.08,0.1683,1,0,102.0,29.66,266,203,3686.48,282.17000000000013
2025-05-20,SKU009,Household,Gauteng,Supermarket,21.83,16.77,24.0,22.46,0.0,0,0,101.5,29.63,241,158,3792.0,1142.3400000000001
2025-05-21,SKU009,Household,Gauteng,Convenience,21.83,16.77,23.94,22.43,0.0,0,0,101.41,29.82,122,122,2920.6800000000003,874.7400000000002
2025-05-22,SKU009,Household,Gauteng,Convenience,21.83,16.77,19.66,23.55,0.0993,1,0,101.59,29.59,288,182,3578.12,525.9800000000001
2025-05-23,SKU009,Household,Western Cape,Supermarket,21.83,16.77,21.45,22.56,0.0172,0,0,101.42,29.5,166,166,3560.7,776.88
2025-05-24,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,20.61,22.12,0.056,0,0,102.16,29.34,209,173,3565.5299999999997,664.3199999999999
2025-05-25,SKU009,Household,Gauteng,Supermarket,21.83,16.77,21.05,22.31,0.0357,0,0,101.42,29.62,316,188,3957.4,804.6400000000002
2025-05-26,SKU009,Household,Western Cape,Supermarket,21.83,16.77,24.01,21.47,0.0,0,0,101.69,29.26,229,145,3481.4500000000003,1049.8000000000002
2025-05-27,SKU009,Household,Gauteng,Supermarket,21.83,16.77,23.38,23.09,0.0,0,0,101.57,29.58,270,167,3904.46,1103.87
2025-05-28,SKU009,Household,Gauteng,Supermarket,21.83,16.77,19.07,22.19,0.1267,1,0,101.37,29.38,401,249,4748.43,572.7000000000002
2025-05-29,SKU009,Household,Gauteng,Supermarket,21.83,16.77,18.24,22.6,0.1646,1,0,101.87,29.34,239,239,4359.36,351.3299999999997
2025-05-30,SKU009,Household,Gauteng,Supermarket,21.83,16.77,20.0,21.8,0.0837,0,0,101.61,29.3,306,224,4480.0,723.5200000000001
2025-05-31,SKU009,Household,Western Cape,Supermarket,21.83,16.77,21.55,21.75,0.0127,0,0,101.89,29.31,273,182,3922.1,869.9600000000003
2025-06-01,SKU009,Household,Western Cape,Convenience,21.83,16.77,22.86,23.03,0.0,0,0,101.97,29.33,152,120,2743.2,730.8
2025-06-02,SKU009,Household,Gauteng,Hyper,21.83,16.77,23.13,21.92,0.0,0,0,101.28,29.41,158,158,3654.54,1004.8799999999999
2025-06-03,SKU009,Household,Western Cape,Hyper,21.83,16.77,23.7,22.13,0.0,0,0,101.85,29.47,274,175,4147.5,1212.75
2025-06-04,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,20.71,22.33,0.0513,1,0,101.76,29.14,279,195,4038.4500000000003,768.3000000000003
2025-06-05,SKU009,Household,Western Cape,Hyper,21.83,16.77,21.78,22.87,0.0021,0,0,101.41,29.07,227,199,4334.22,996.9900000000004
2025-06-06,SKU009,Household,Western Cape,Hyper,21.83,16.77,22.36,22.48,0.0,0,0,101.52,29.33,274,199,4449.64,1112.41
2025-06-07,SKU009,Household,Gauteng,Convenience,21.83,16.77,23.64,22.63,0.0,0,0,102.31,28.95,216,149,3522.36,1023.6300000000001
2025-06-08,SKU009,Household,Western Cape,Supermarket,21.83,16.77,23.65,23.4,0.0,0,0,101.94,28.91,145,145,3429.25,997.5999999999999
2025-06-09,SKU009,Household,KwaZulu-Natal,Convenience,21.83,16.77,20.52,22.63,0.0599,0,0,101.99,29.22,150,131,2688.12,491.25
2025-06-10,SKU009,Household,Gauteng,Supermarket,21.83,16.77,21.54,22.29,0.0131,0,0,101.9,29.04,266,185,3984.8999999999996,882.4499999999999
2025-06-11,SKU009,Household,Gauteng,Supermarket,21.83,16.77,22.64,21.37,0.0,0,0,102.15,29.02,237,173,3916.7200000000003,1015.5100000000002
2025-06-12,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,22.46,22.12,0.0,0,0,102.22,29.02,217,174,3908.04,990.0600000000002
2025-06-13,SKU009,Household,KwaZulu-Natal,Hyper,21.83,16.77,21.28,22.48,0.0251,0,0,102.06,28.94,253,197,4192.16,888.4700000000003
2025-06-14,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,20.94,23.37,0.0408,0,0,101.65,29.23,190,155,3245.7000000000003,646.3500000000003
2025-06-15,SKU009,Household,KwaZulu-Natal,Convenience,21.83,16.77,22.62,22.01,0.0,0,0,101.54,29.0,191,118,2669.1600000000003,690.3000000000002
2025-06-16,SKU009,Household,Gauteng,Supermarket,21.83,16.77,22.82,22.05,0.0,0,0,102.08,29.18,214,182,4153.24,1101.1000000000001
2025-06-17,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,21.69,22.89,0.0063,0,0,101.78,28.86,212,152,3296.88,747.8400000000003
2025-06-18,SKU009,Household,Western Cape,Convenience,21.83,16.77,20.62,20.93,0.0553,0,0,102.41,28.71,180,123,2536.26,473.5500000000002
2025-06-19,SKU009,Household,KwaZulu-Natal,Convenience,21.83,16.77,20.51,22.14,0.0603,0,0,102.15,29.04,99,99,2030.4900000000002,370.2600000000002
2025-06-20,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,20.71,21.07,0.0513,0,0,101.95,29.04,163,160,3313.6000000000004,630.4000000000002
2025-06-21,SKU009,Household,Gauteng,Supermarket,21.83,16.77,21.5,22.16,0.015,0,0,102.52,29.11,205,183,3934.5,865.59
2025-06-22,SKU009,Household,Gauteng,Supermarket,21.83,16.77,20.01,22.69,0.0835,0,0,101.61,29.06,192,176,3521.76,570.2400000000004
2025-06-23,SKU009,Household,Gauteng,Supermarket,21.83,16.77,21.58,22.3,0.0115,0,0,101.86,28.97,213,177,3819.66,851.3699999999998
2025-06-24,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,23.31,20.73,0.0,0,0,101.88,28.88,166,141,3286.71,922.1399999999999
2025-06-25,SKU009,Household,Gauteng,Supermarket,21.83,16.77,22.44,22.1,0.0,0,0,101.68,28.78,237,169,3792.36,958.2300000000002
2025-06-26,SKU009,Household,Western Cape,Convenience,21.83,16.77,23.03,22.94,0.0,0,0,101.92,28.88,184,109,2510.27,682.3400000000001
2025-06-27,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,21.77,23.54,0.0027,0,0,101.73,28.92,230,147,3200.19,735.0
2025-06-28,SKU009,Household,Gauteng,Supermarket,21.83,16.77,18.44,22.51,0.1551,1,0,101.82,28.62,285,210,3872.4,350.7000000000004
2025-06-29,SKU009,Household,Western Cape,Convenience,21.83,16.77,22.89,22.23,0.0,0,0,102.34,28.51,174,123,2815.4700000000003,752.7600000000001
2025-06-30,SKU009,Household,Gauteng,Convenience,21.83,16.77,20.8,22.04,0.0473,0,0,101.66,28.94,193,141,2932.8,568.2300000000001
2025-07-01,SKU009,Household,Gauteng,Hyper,21.83,16.77,16.71,22.31,0.2347,1,0,101.64,28.76,438,305,5096.55,-18.29999999999961
2025-07-02,SKU009,Household,Gauteng,Supermarket,21.83,16.77,18.41,21.09,0.1568,1,0,102.23,29.2,314,223,4105.43,365.72000000000014
2025-07-03,SKU009,Household,Gauteng,Supermarket,21.83,16.77,18.76,22.68,0.1408,1,0,101.76,28.88,223,222,4164.72,441.7800000000004
2025-07-04,SKU009,Household,Western Cape,Convenience,21.83,16.77,23.22,22.06,0.0,0,0,102.14,28.66,162,125,2902.5,806.2499999999999
2025-07-05,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,23.41,22.64,0.0,0,0,101.98,28.99,156,140,3277.4,929.6000000000001
2025-07-06,SKU009,Household,Western Cape,Supermarket,21.83,16.77,23.35,22.6,0.0,0,0,101.89,28.99,132,132,3082.2000000000003,868.5600000000003
2025-07-07,SKU009,Household,Gauteng,Supermarket,21.83,16.77,17.99,22.77,0.176,1,0,102.15,28.96,308,225,4047.7499999999995,274.4999999999998
2025-07-08,SKU009,Household,KwaZulu-Natal,Convenience,21.83,16.77,21.46,23.33,0.0168,0,0,101.55,28.89,118,98,2103.08,459.6200000000001
2025-07-09,SKU009,Household,KwaZulu-Natal,Convenience,21.83,16.77,21.34,22.72,0.0226,0,0,102.38,28.91,130,107,2283.38,488.99
2025-07-10,SKU009,Household,Western Cape,Hyper,21.83,16.77,20.31,22.1,0.0699,1,0,101.82,28.9,228,216,4386.96,764.6399999999999
2025-07-11,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,21.54,22.52,0.0135,0,0,102.54,28.81,164,128,2757.12,610.56
2025-07-12,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,21.7,21.66,0.0059,0,0,101.97,29.06,206,142,3081.4,700.06
2025-07-13,SKU009,Household,Gauteng,Supermarket,21.83,16.77,21.45,22.69,0.0173,0,0,102.69,28.75,214,151,3238.95,706.68
2025-07-14,SKU009,Household,Gauteng,Hyper,21.83,16.77,20.11,23.06,0.0787,0,0,102.08,28.65,224,177,3559.47,591.18
2025-07-15,SKU009,Household,Gauteng,Supermarket,21.83,16.77,21.55,22.71,0.0127,1,0,102.27,29.03,280,169,3641.9500000000003,807.8200000000002
2025-07-16,SKU009,Household,Western Cape,Convenience,21.83,16.77,23.44,22.41,0.0,0,0,101.99,28.84,147,115,2695.6000000000004,767.0500000000002
2025-07-17,SKU009,Household,Western Cape,Convenience,21.83,16.77,18.14,23.05,0.1691,1,0,102.27,28.82,162,162,2938.6800000000003,221.94000000000017
2025-07-18,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,21.81,21.58,0.0011,0,0,102.18,28.81,189,133,2900.73,670.3199999999999
2025-07-19,SKU009,Household,KwaZulu-Natal,Hyper,21.83,16.77,17.81,22.57,0.1844,1,0,102.13,28.61,383,231,4114.11,240.2399999999998
2025-07-20,SKU009,Household,Gauteng,Hyper,21.83,16.77,18.02,23.03,0.1746,1,0,102.38,28.87,360,287,5171.74,358.75
2025-07-21,SKU009,Household,Western Cape,Supermarket,21.83,16.77,18.7,23.42,0.1432,1,0,102.37,29.1,404,218,4076.6,420.73999999999995
2025-07-22,SKU009,Household,Western Cape,Supermarket,21.83,16.77,18.31,22.6,0.1612,1,0,102.31,28.95,279,213,3900.0299999999997,328.0199999999998
2025-07-23,SKU009,Household,Western Cape,Hyper,21.83,16.77,21.32,21.31,0.0231,0,0,102.31,28.8,234,175,3731.0,796.2500000000001
2025-07-24,SKU009,Household,Western Cape,Convenience,21.83,16.77,23.2,23.26,0.0,0,0,102.3,28.91,150,118,2737.6,758.74
2025-07-25,SKU009,Household,KwaZulu-Natal,Convenience,21.83,16.77,20.14,21.52,0.0773,1,0,102.23,29.1,209,145,2920.3,488.65000000000015
2025-07-26,SKU009,Household,Western Cape,Supermarket,21.83,16.77,21.37,22.81,0.0212,0,0,102.82,28.82,205,139,2970.4300000000003,639.4000000000002
2025-07-27,SKU009,Household,Gauteng,Hyper,21.83,16.77,20.91,22.86,0.042,0,0,102.68,28.98,269,201,4202.91,832.1400000000001
2025-07-28,SKU009,Household,Gauteng,Convenience,21.83,16.77,23.5,22.23,0.0,0,0,102.05,28.69,176,117,2749.5,787.4100000000001
2025-07-29,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,21.24,21.18,0.027,0,0,101.85,28.9,190,157,3334.68,701.7899999999998
2025-07-30,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,21.4,22.21,0.0195,0,0,102.24,29.21,162,137,2931.7999999999997,634.3099999999998
2025-07-31,SKU009,Household,Gauteng,Hyper,21.83,16.77,22.21,22.79,0.0,0,0,102.36,28.9,247,183,4064.4300000000003,995.5200000000002
2025-08-01,SKU009,Household,Gauteng,Supermarket,21.83,16.77,23.37,22.27,0.0,0,0,102.49,29.05,152,127,2967.9900000000002,838.2000000000002
2025-08-02,SKU009,Household,Gauteng,Supermarket,21.83,16.77,21.84,22.12,0.0,0,0,102.55,29.27,226,163,3559.92,826.4100000000001
2025-08-03,SKU009,Household,Gauteng,Supermarket,21.83,16.77,20.17,23.09,0.0759,1,0,102.75,29.03,171,171,3449.07,581.4000000000003
2025-08-04,SKU009,Household,Gauteng,Hyper,21.83,16.77,21.11,21.63,0.0329,0,0,102.26,28.93,286,175,3694.25,759.5
2025-08-05,SKU009,Household,Gauteng,Hyper,21.83,16.77,21.08,23.69,0.0345,0,0,102.41,29.07,175,175,3688.9999999999995,754.2499999999998
2025-08-06,SKU009,Household,Gauteng,Convenience,21.83,16.77,21.86,22.39,0.0,0,0,102.24,28.88,178,127,2776.22,646.43
2025-08-07,SKU009,Household,Gauteng,Convenience,21.83,16.77,23.26,22.67,0.0,0,0,102.67,29.02,138,113,2628.38,733.3700000000002
2025-08-08,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,23.47,22.44,0.0,0,0,101.98,28.91,125,124,2910.2799999999997,830.8
2025-08-09,SKU009,Household,Gauteng,Convenience,21.83,16.77,22.45,22.43,0.0,0,0,102.32,29.14,156,105,2357.25,596.4
2025-08-10,SKU009,Household,KwaZulu-Natal,Hyper,21.83,16.77,19.15,21.3,0.1228,1,0,102.1,29.02,195,171,3274.6499999999996,406.97999999999985
2025-08-11,SKU009,Household,Gauteng,Supermarket,21.83,16.77,21.71,21.97,0.0056,0,0,102.65,29.05,203,138,2995.98,681.7200000000001
2025-08-12,SKU009,Household,Western Cape,Supermarket,21.83,16.77,21.64,22.19,0.0086,0,0,102.47,29.14,167,129,2791.56,628.2300000000001
2025-08-13,SKU009,Household,Gauteng,Convenience,21.83,16.77,23.06,22.56,0.0,0,0,102.67,29.15,141,106,2444.3599999999997,666.7399999999999
2025-08-14,SKU009,Household,Gauteng,Supermarket,21.83,16.77,23.05,21.62,0.0,0,0,101.96,29.43,168,122,2812.1,766.1600000000001
2025-08-15,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,24.0,23.49,0.0,0,0,102.35,29.25,144,111,2664.0,802.5300000000001
2025-08-16,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,23.67,22.88,0.0,0,0,102.58,29.31,131,116,2745.7200000000003,800.4000000000002
2025-08-17,SKU009,Household,KwaZulu-Natal,Hyper,21.83,16.77,20.73,21.63,0.0503,0,0,102.81,29.05,179,141,2922.93,558.3600000000001
2025-08-18,SKU009,Household,KwaZulu-Natal,Supermarket,21.83,16.77,20.76,22.27,0.049,0,0,102.07,29.37,133,128,2657.28,510.72000000000025
2025-08-19,SKU009,Household,Gauteng,Supermarket,21.83,16.77,20.02,22.1,0.0829,0,0,102.91,29.27,176,167,3343.34,542.75
2025-08-20,SKU009,Household,Western Cape,Supermarket,21.83,16.77,19.77,21.85,0.0945,0,0,102.42,29.55,162,128,2530.56,384.0
2025-08-21,SKU009,Household,KwaZulu-Natal,Hyper,21.83,16.77,19.9,22.04,0.0885,1,0,102.64,29.36,242,221,4397.9,691.7299999999998
2025-08-22,SKU009,Household,KwaZulu-Natal,Convenience,21.83,16.77,23.96,22.72,0.0,0,0,102.13,29.55,148,106,2539.76,762.1400000000001
2025-08-23,SKU009,Household,Western Cape,Hyper,21.83,16.77,19.68,22.46,0.0986,0,0,102.68,29.55,224,183,3601.44,532.53
2025-08-24,SKU009,Household,Gauteng,Supermarket,21.83,16.77,23.39,22.88,0.0,0,0,102.51,29.52,197,139,3251.21,920.1800000000002
2025-08-25,SKU009,Household,KwaZulu-Natal,Hyper,21.83,16.77,20.93,22.01,0.0411,0,0,102.39,29.53,210,152,3181.36,632.32
2025-08-26,SKU009,Household,Gauteng,Convenience,21.83,16.77,21.45,23.01,0.0172,0,0,102.21,29.71,151,136,2917.2,636.48
2025-08-27,SKU009,Household,Gauteng,Supermarket,21.83,16.77,23.64,23.75,0.0,0,0,102.42,29.77,182,143,3380.52,982.4100000000002
2025-08-28,SKU009,Household,Western Cape,Hyper,21.83,16.77,20.06,22.3,0.0811,0,0,103.57,29.48,107,107,2146.42,352.0299999999999
2025-01-01,SKU010,Personal Care,Western Cape,Supermarket,46.98,26.9,51.13,46.65,0.0,0,0,100.26,30.28,138,95,4857.35,2301.8500000000004
2025-01-02,SKU010,Personal Care,Gauteng,Hyper,46.98,26.9,48.46,45.51,0.0,0,0,100.13,29.82,140,125,6057.5,2695.0000000000005
2025-01-03,SKU010,Personal Care,Western Cape,Hyper,46.98,26.9,38.36,48.51,0.1835,1,0,100.13,30.23,280,175,6713.0,2005.5000000000002
2025-01-04,SKU010,Personal Care,Western Cape,Supermarket,46.98,26.9,41.05,46.65,0.1261,1,0,100.19,30.3,147,147,6034.349999999999,2080.0499999999997
2025-01-05,SKU010,Personal Care,Western Cape,Supermarket,46.98,26.9,47.69,49.78,0.0,0,0,99.86,30.1,124,105,5007.45,2182.95
2025-01-06,SKU010,Personal Care,Gauteng,Hyper,46.98,26.9,48.4,48.88,0.0,0,0,100.1,30.34,137,126,6098.4,2709.0
2025-01-07,SKU010,Personal Care,KwaZulu-Natal,Hyper,46.98,26.9,43.02,48.32,0.0842,0,0,100.12,30.51,204,143,6151.860000000001,2305.1600000000008
2025-01-08,SKU010,Personal Care,Western Cape,Hyper,46.98,26.9,44.54,46.42,0.0519,0,0,100.39,30.39,161,112,4988.48,1975.68
2025-01-09,SKU010,Personal Care,Gauteng,Supermarket,46.98,26.9,46.4,46.8,0.0123,1,0,100.27,30.3,163,138,6403.2,2691.0
2025-01-10,SKU010,Personal Care,KwaZulu-Natal,Supermarket,46.98,26.9,51.45,49.87,0.0,0,0,99.89,30.43,115,84,4321.8,2062.2000000000003
2025-01-11,SKU010,Personal Care,KwaZulu-Natal,Convenience,46.98,26.9,43.87,46.6,0.0661,0,0,100.06,30.26,120,71,3114.77,1204.87
2025-01-12,SKU010,Personal Care,Gauteng,Supermarket,46.98,26.9,43.52,47.96,0.0737,0,0,100.12,30.49,147,116,5048.320000000001,1927.9200000000005
2025-01-13,SKU010,Personal Care,Western Cape,Supermarket,46.98,26.9,48.24,48.93,0.0,0,0,100.43,30.17,100,93,4486.320000000001,1984.6200000000003
2025-01-14,SKU010,Personal Care,Gauteng,Supermarket,46.98,26.9,45.04,49.4,0.0412,0,0,99.82,30.21,118,99,4458.96,1795.8600000000001
2025-01-15,SKU010,Personal Care,Western Cape,Supermarket,46.98,26.9,42.71,49.5,0.0909,0,0,100.22,30.43,114,114,4868.9400000000005,1802.3400000000001
2025-01-16,SKU010,Personal Care,Gauteng,Convenience,46.98,26.9,49.02,46.65,0.0,0,0,100.32,30.49,88,88,4313.76,1946.5600000000004
2025-01-17,SKU010,Personal Care,Gauteng,Convenience,46.98,26.9,43.47,49.28,0.0747,0,0,100.23,30.47,111,97,4216.59,1607.29
2025-01-18,SKU010,Personal Care,KwaZulu-Natal,Convenience,46.98,26.9,39.75,48.7,0.154,1,0,99.96,30.4,95,95,3776.25,1220.7500000000002
2025-01-19,SKU010,Personal Care,Western Cape,Supermarket,46.98,26.9,49.71,44.95,0.0,0,0,100.17,30.66,104,93,4623.03,2121.3300000000004
2025-01-20,SKU010,Personal Care,Gauteng,Supermarket,46.98,26.9,43.46,48.75,0.075,0,0,100.02,30.77,121,115,4997.900000000001,1904.4000000000003
2025-01-21,SKU010,Personal Care,KwaZulu-Natal,Hyper,46.98,26.9,46.14,46.56,0.0179,0,0,100.11,30.53,139,112,5167.68,2154.88
2025-01-22,SKU010,Personal Care,Gauteng,Supermarket,46.98,26.9,50.19,46.22,0.0,0,0,100.18,30.72,110,84,4215.96,1956.36
2025-01-23,SKU010,Personal Care,Gauteng,Supermarket,46.98,26.9,48.75,48.25,0.0,0,0,100.28,30.68,108,95,4631.25,2075.75
2025-01-24,SKU010,Personal Care,Gauteng,Supermarket,46.98,26.9,47.43,46.05,0.0,0,0,99.98,30.69,112,112,5312.16,2299.36
2025-01-25,SKU010,Personal Care,Western Cape,Supermarket,46.98,26.9,43.53,45.42,0.0734,1,0,100.4,30.57,143,117,5093.01,1945.7100000000003
2025-01-26,SKU010,Personal Care,KwaZulu-Natal,Supermarket,46.98,26.9,51.2,48.29,0.0,0,0,100.82,30.92,83,83,4249.6,2016.9000000000003
2025-01-27,SKU010,Personal Care,Gauteng,Supermarket,46.98,26.9,36.57,48.88,0.2216,1,0,100.31,30.94,311,194,7094.58,1875.9800000000002
2025-01-28,SKU010,Personal Care,Gauteng,Hyper,46.98,26.9,43.72,46.38,0.0694,0,0,100.14,30.9,171,171,7476.12,2876.2200000000003
2025-01-29,SKU010,Personal Care,KwaZulu-Natal,Hyper,46.98,26.9,50.34,48.19,0.0,0,0,100.06,30.75,184,109,5487.06,2554.9600000000005
